Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,39.58854203,36.61000034,33.98854524,29.19155319,26.22353018,27.24668253,26.04722858,25.47600313,29.94061896,26.15489681,25.22634857,23.06351879,23.22400047,22.64266336,22.52404431,21.14141578,21.93559156,20.17712692,23.38012023,26.98120262,20.24049414,21.0568042,20.68288823,22.13625666,22.88639586,26.99966328,21.51750165,22.76483226,19.37259216,20.83815599,20.95397442,21.5683021,17.07950653,19.69397802,17.71245497,17.41907442,18.32289577,17.58048349,
Trinidad and Tobago,TTO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,25.82022234,22.41483298,23.59625424,27.42343052,25.32912855,24.95911473,22.61479314,26.66701649,25.71093952,23.66956817,19.28786393,22.88302416,22.75589701,22.8666123,23.43426229,22.23498288,21.86138597,19.5899507,21.1324072,20.33311029,22.60424327,21.63364369,21.81403367,22.66395788,22.14571167,22.16996789,20.38504632,20.35843071,21.18574275,20.28625125,21.16488358,20.67575026,20.94912391,21.04352078,20.5409606,15.48402543,15.99551942,14.09051911,13.4779002,10.47082984,8.940812278,8.485747369,8.264495161,
Turkey,TUR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,32.12005446,32.97442662,34.26620019,31.96328827,30.87337493,33.67227134,28.79743238,32.49586384,31.90592231,28.86999899,29.44506249,34.83130153,38.41771207,24.16440951,28.41147704,26.0780751,21.69009063,18.57160156,18.36603047,18.51117565,18.17458668,19.60902426,21.80076412,20.4908494,25.63265086,21.62107573,20.97620727,20.88727358,21.81439838,19.90333379,21.47683406,22.85099469,23.96005001,23.24202564,23.97349077,21.40745121,21.31820288,22.46634706,22.80580173,23.19493568,24.43157883,24.79506897,24.47165311,25.50581629,27.06290909,
Tuvalu,TUV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.251158904,5.171566166,6.930824639,5.030525602,3.415280632,9.66984953,10.98166586,11.00368273,18.7133339,15.34654785,17.04312114,17.0658376,20.5483303,22.4926753,25.11929707,25.16795695,27.41915215,26.34754856,29.25151358,29.25225259,25.07110552,22.57825528,25.81937055,27.01681244,27.7409785,25.32275031,27.99112177,30.53584045,,
Uganda,UGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,3.673938002,5.005207558,7.364560499,5.662330452,5.121491984,3.080081456,4.283063129,5.592125032,4.541072661,7.386205539,13.08616063,16.01167211,18.86420225,15.03350162,21.83430167,24.22972248,18.86135693,17.58231382,14.35649304,14.56366734,16.61583268,18.3439039,20.94408251,21.14187954,17.56237102,16.4911245,22.50216389,17.88252816,19.1866113,18.34058857,19.39344144,21.06432103,19.72899632,17.08590377,19.46173004,19.46861093,18.29847265,
Ukraine,UKR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.55718884,22.97005223,19.97597635,18.78770164,18.39356644,22.45269347,24.44676802,26.83137339,28.94179955,29.07224622,32.78972939,26.88714188,24.54417776,24.7507524,22.10476126,16.96993549,17.55033044,15.77386699,13.06836102,8.734584473,9.877548873,16.05989378,17.69190346,12.80109206,10.61694408,
Upper middle income,UMC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,27.26688374,26.40261667,28.02366773,29.57319535,28.17688019,29.64745355,30.78457194,30.56499245,28.21820568,28.91568602,29.6455359,30.78102014,30.66299165,29.02650793,28.68314464,28.32663087,27.28693172,27.20628763,28.37181078,27.9621192,28.81807424,30.3809033,32.53678044,33.3020171,35.09347992,35.98943373,36.53412369,33.38539744,35.00299672,34.79953209,33.94811072,32.64960585,32.46367701,31.79837194,30.98055823,31.835649,32.2515028,
Uruguay,URY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,18.97500226,18.99971067,8.079943115,16.98183199,14.89962725,10.92513116,10.01450888,9.832094796,12.57930327,12.74481479,15.24803176,13.60841359,14.08779749,15.96706672,14.6327883,13.94383484,13.65731374,14.1230045,14.0689291,13.56433093,13.94293991,12.00288515,10.96974661,11.44395291,15.38457934,14.92567807,16.72337972,17.5785465,16.49908537,16.87082585,15.90854664,17.58580321,17.01240936,17.40557213,12.71978481,14.43460576,13.2024137,15.18763947,14.76659746,12.64676091,11.99198034,
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,21.55952233,21.47821608,22.10881003,23.78586422,22.68342261,20.91525689,21.46457907,22.20819607,23.42848419,23.51992552,22.19705478,23.35466763,21.78403003,19.79258335,21.90635903,20.36110338,18.95654912,19.61686558,20.63144832,19.74650718,18.75604547,18.81001518,17.68152195,17.04342268,17.85203059,18.74779787,19.6380793,20.83214636,21.37768688,20.94885625,20.82175252,19.7033471,18.39808799,17.45991813,17.79166685,18.21780734,19.31383316,17.62610652,15.31699097,13.99404369,15.51819516,16.54999889,18.83655995,19.26164461,20.40498642,20.25843193,18.71598744,18.70981427,18.57972248,
Uzbekistan,UZB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29422364,36.2902626,41.8962651,
St. Vincent and the Grenadines,VCT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.539765054,-4.815122293,-0.099473963,3.272497697,4.39405551,,
"Venezuela, RB",VEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,24.40365209,23.56679092,23.11469546,25.95620657,39.20166794,30.98706159,27.22384237,25.06981105,19.67053117,23.6878842,24.24927518,19.97226586,12.11173215,4.152300235,27.24378995,26.1856604,19.64233439,23.98154277,20.39144241,22.27631231,29.55053634,24.46700765,20.2037162,17.69143676,21.85046475,23.51010538,31.6972318,31.96256476,25.9489352,28.70623629,34.46699076,29.08217221,30.32164073,29.75493764,35.66095746,40.63935011,40.70429809,37.13654278,36.56020403,22.41370968,31.43295512,30.54288285,25.62897701,19.02767037,8.939355092,,,,,
British Virgin Islands,VGB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49144841,21.56433685,23.76915305,27.35169882,39.16363764,39.27538348,40.76883156,39.49412503,42.26330063,33.07503366,33.33076338,31.84021689,27.90047256,19.16954641,30.43518057,29.83953188,30.83249146,29.63653299,28.33886856,24.45292628,24.65320465,21.7332108,22.57319914,
Vanuatu,VUT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.38785965,20.61905245,19.41916268,14.94735168,17.25322598,15.02799413,19.77086363,25.51313939,20.38252481,13.72983418,21.65245273,12.67537356,16.54744672,2.448872461,10.75833648,0.293918563,0.303628713,6.07583729,8.256810165,12.43798817,12.36897698,15.97781335,18.08227852,24.04394785,23.32776286,34.40978059,26.40076023,20.14334184,20.59656811,18.08912298,24.62446679,31.79110376,,,,,
World,WLD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,23.37089553,23.6447721,23.80514822,22.92973528,22.92797451,22.99579553,22.45523267,23.61152028,23.3697744,22.81329072,23.47602915,24.34148085,24.26638052,23.2639094,22.31449087,22.49554432,22.61274078,23.37655584,23.5113322,24.33881423,24.80254349,24.60424477,24.27647071,24.98790798,24.22306138,23.89372252,24.10995211,25.17790563,25.6509063,26.76447688,26.65247196,25.65730196,23.36429659,24.66023641,25.10051267,25.26706141,24.98093057,25.37547411,25.24994823,24.72739878,25.29142068,25.41593191,
Samoa,WSM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72951557,18.57255541,21.30109867,20.5019691,17.31031352,22.28078334,21.24806844,21.17538372,23.16428006,24.23930296,18.87334547,19.00903268,19.25946387,22.69214799,20.71827389,
"Yemen, Rep.",YEM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.48715579,24.9165935,25.83196046,28.10875056,26.7611336,27.32213439,27.6713881,29.72258917,28.06654761,27.88252962,25.72970508,24.25918292,25.62997496,29.808919,31.92309519,26.24839077,25.33224418,25.76310504,26.79920281,28.54605155,32.35863403,27.89647728,24.40598836,23.49067135,22.09495891,22.29941236,21.16022179,19.61711972,19.6061466,20.31378779,16.12102342,16.47873655,15.95482963,16.40730593,15.81002105,16.89836404,15.67446928,14.79433402,14.6869567,14.98857789,15.49620009,14.89510428,17.51865217,17.18934552,16.35242903,15.68128815,17.23362684,16.65496559,17.39531644,17.48092258,18.01244206,17.54001768,15.10444771,15.36216988,15.66154498,16.47610861,16.53052474,16.14476428,14.88226056,
Zambia,ZMB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43335714,30.67913556,35.86171032,32.93876068,32.50040185,33.99931422,31.3459855,,,
Zimbabwe,ZWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,16.30864845,10.44863331,7.001579099,10.51914443,11.0104214,8.938811419,6.141007542,16.16600675,16.34161233,18.29974723,15.37234652,19.80163746,14.89456308,15.62696872,13.46896643,11.01111891,20.4048859,18.08787522,,,,,,,,,,,,,,,-9.89858657,-4.490153096,-2.46715767,-14.0589714,-4.940879119,-3.032173738,-8.203919933,-1.218866106,-3.370166276,,
